strain_x,strain_y
-0.0010805860805861234,0.010441748196322747
-0.0007234432234432865,0.010530874756037562
-0.00035714285714283687,0.010529621658537276
-0.00035714285714283687,0.010706621680466523
-0.0010805860805861234,0.010617495120751608
-0.0007234432234432865,0.010794495142680854
-0.0007234432234432865,0.010797001337681623
-0.0010805860805861234,0.010883621702395568
-0.0007234432234432865,0.010971495164610101
-0.0007142857142856737,0.010883621702395669
-0.0010714285714286146,0.010972748262110282
-0.0014377289377290616,0.01114974828403953
-0.0010805860805861234,0.011148495186539247
-0.0010805860805861234,0.011237621746254062
-0.0010805860805861234,0.011237621746253961
-0.0010805860805861234,0.011236368648753678
-0.0010805860805861234,0.011325495208468393
-0.0010805860805861234,0.011414621768183208
-0.0007234432234431824,0.011414621768183308
-0.0010805860805861234,0.011414621768183308
-0.0010714285714286146,0.011503748327897922
-0.0010805860805861234,0.011503748327898022
-0.0007234432234432865,0.011591621790112454
-0.001071428571428612,0.011768621812041701
-0.0014377289377290616,0.0117686218120416
-0.001071428571428612,0.011769874909541983
-0.0010805860805861208,0.012032242198684893
-0.0007142857142856737,0.011945621833970847
-0.0010805860805861234,0.011944368736470562
-0.0010805860805861234,0.01203474839368566
-0.0007142857142856737,0.012033495296185179
-0.0007142857142856737,0.012033495296185278
-0.0010805860805861234,0.01212262185590009
-0.0007142857142856737,0.012299621877829337
-0.0010622710622711035,0.012122621855900094
-0.0007142857142856737,0.012210495318114425
-0.001071428571428612,0.0124753688022581
-0.0010805860805861234,0.012476621899758485
-0.001071428571428612,0.012475368802258201
-0.0007142857142856737,0.012476621899758485
-0.001071428571428612,0.012476621899758386
-0.0007051282051281651,0.01274024228640178
-0.001071428571428612,0.012740242286401578
-0.001071428571428612,0.012741495383902162
-0.0007142857142856737,0.012741495383902063
-0.0007142857142856737,0.01291849540583131
-0.001071428571428612,0.01283062194361688
-0.0007142857142856737,0.012919748503331795
-0.0007142857142856737,0.013007621965546123
-0.001071428571428612,0.013095495427760458
-0.001071428571428612,0.013183368889974888
-0.0007142857142856737,0.013272495449689701
-0.0007051282051281625,0.013095495427760555
-0.0007142857142856737,0.013184621987475272
-0.001071428571428612,0.013273748547190085
-0.001071428571428612,0.013272495449689602
-0.001071428571428612,0.013449495471618847
-0.001071428571428612,0.013449495471618948
-0.001071428571428612,0.013626495493548194
-0.0007142857142856737,0.013626495493548094
-0.001428571428571449,0.013538622031333663
-0.001428571428571449,0.013714368955762425
-0.001428571428571449,0.013714368955762526
-0.0010805860805861234,0.013802242417977057
-0.0017948717948718985,0.01380349551547734
-0.001071428571428612,0.013979242439906104
-0.0010714285714286146,0.013892622075192155
-0.001428571428571449,0.014069622097121301
-0.001071428571428612,0.01406836899962102
-0.001428571428571449,0.014069622097121402
-0.0010622710622711035,0.014158748656836017
-0.0007142857142856737,0.014245369021550065
-0.001428571428571449,0.014245369021550165
-0.001428571428571449,0.01433449558126498
-0.001071428571428612,0.014246622119050548
-0.001428571428571449,0.014423622140979694
-0.001428571428571449,0.014511495603194025
-0.001428571428571449,0.014599369065408556
-0.001428571428571449,0.014599369065408655
-0.001428571428571449,0.014600622162908939
-0.001071428571428612,0.014512748700694508
-0.001428571428571449,0.014777622184838086
-0.001428571428571449,0.014865495647052519
